岩手県,0.2727272727272727,平成25年度岩手県一般会計補正予算（第４号）,平成24年度岩手県一般会計補正予算（第２号）,議案第２号　平成24年度岩手県一般会計補正予算（第２号）
岩手県,0.22916666666666666,大船渡港茶屋前地区港湾災害復旧（第２工区）工事の変更請負契約の締結に関し議決を求めることについて,大船渡港茶屋前地区港湾災害復旧（第１工区）工事の請負契約の締結に関し議決を求めることについて,議案第20号　大船渡港茶屋前地区港湾災害復旧（第１工区）工事の請負契約の締結に関し議決を求めることについて
岩手県,0.16666666666666666,大船渡港茶屋前地区港湾災害復旧（第２工区）工事の変更請負契約の締結に関し議決を求めることについて,大船渡港茶屋前地区港湾災害復旧（第２工区）工事の請負契約の締結に関し議決を求めることについて,議案第21号　大船渡港茶屋前地区港湾災害復旧（第２工区）工事の請負契約の締結に関し議決を求めることについて
岩手県,0.9512195121951219,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,県民活動交流センターの指定管理者を指定することに関し議決を求めることについて,議案第22号　県民活動交流センターの指定管理者を指定することに関し議決を求めることについて
岩手県,0.7317073170731707,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立種市漁港海岸休養施設の指定管理者を指定することに関し議決を求めることについて,議案第24号　岩手県立種市漁港海岸休養施設の指定管理者を指定することに関し議決を求めることについて
岩手県,0.8536585365853658,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立図書館（維持管理業務）の指定管理者を指定することに関し議決を求めることについて,議案第25号　岩手県立図書館（維持管理業務）の指定管理者を指定することに関し議決を求めることについて
岩手県,0.6585365853658537,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立図書館（運営業務）の指定管理者を指定することに関し議決を求めることについて,議案第26号　岩手県立図書館（運営業務）の指定管理者を指定することに関し議決を求めることについて
岩手県,0.0,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,議案第27号　岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて
岩手県,0.0,当せん金付証票の発売に関し議決を求めることについて,当せん金付証票の発売に関し議決を求めることについて,議案第28号　当せん金付証票の発売に関し議決を求めることについて
岩手県,0.88,一般職の職員の給与に関する条例の一部を改正する条例,一般職の任期付職員の採用等に関する条例の一部を改正する条例,議案第２号　一般職の任期付職員の採用等に関する条例の一部を改正する条例
岩手県,0.0,一般職の任期付研究員の採用等に関する条例の一部を改正する条例,一般職の任期付研究員の採用等に関する条例の一部を改正する条例,議案第３号　一般職の任期付研究員の採用等に関する条例の一部を改正する条例
岩手県,0.0,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の給与に関する条例の一部を改正する条例,議案第４号　一般職の職員の給与に関する条例の一部を改正する条例
岩手県,0.96,一般職の職員の給与に関する条例の一部を改正する条例,市町村立学校職員の給与等に関する条例の一部を改正する条例,議案第５号　市町村立学校職員の給与等に関する条例の一部を改正する条例
岩手県,0.88,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の特殊勤務手当に関する条例の一部を改正する条例,議案第13号　一般職の職員の特殊勤務手当に関する条例の一部を改正する条例
岩手県,0.15555555555555556,農地海岸保全施設災害復旧事業小友地区堤防工事の請負契約の締結に関し議決を求めることについて,農地海岸保全施設災害復旧事業小谷鳥地区堤防工事の請負契約の締結に関し議決を求めることについて,議案第29号　農地海岸保全施設災害復旧事業小谷鳥地区堤防工事の請負契約の締結に関し議決を求めることについて
岩手県,0.46153846153846156,大船渡漁港海岸防潮堤災害復旧工事の請負契約の締結に関し議決を求めることについて,船越漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて,議案第30号　船越漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて
岩手県,0.46153846153846156,大船渡漁港海岸防潮堤災害復旧工事の請負契約の締結に関し議決を求めることについて,大槌漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて,議案第31号　大槌漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて
岩手県,0.6153846153846154,大船渡漁港海岸防潮堤災害復旧工事の請負契約の締結に関し議決を求めることについて,吉里吉里漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて,議案第32号　吉里吉里漁港防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて
岩手県,0.0,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,議案第33号　収用委員会の委員及び予備委員の任命に関し同意を求めることについて
岩手県,0.0,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,　　　日程第32　議案第33号収用委員会の委員及び予備委員の任命に関し同意を求めることについて
岩手県,0.9333333333333333,平成24年度岩手県母子寡婦福祉資金特別会計補正予算（第２号）,平成24年度岩手県母子寡婦福祉資金特別会計予算,議案第２号　平成24年度岩手県母子寡婦福祉資金特別会計予算
岩手県,0.9655172413793104,平成24年度岩手県農業改良資金等特別会計補正予算（第２号）,平成24年度岩手県農業改良資金等特別会計予算,議案第３号　平成24年度岩手県農業改良資金等特別会計予算
岩手県,0.7619047619047619,平成25年度岩手県港湾整備事業特別会計予算,平成24年度岩手県県有林事業特別会計予算,議案第４号　平成24年度岩手県県有林事業特別会計予算
岩手県,0.8695652173913043,平成25年度岩手県中小企業振興資金特別会計予算,平成24年度岩手県林業改善資金特別会計予算,議案第５号　平成24年度岩手県林業改善資金特別会計予算
岩手県,0.9333333333333333,平成24年度岩手県沿岸漁業改善資金特別会計補正予算（第２号）,平成24年度岩手県沿岸漁業改善資金特別会計予算,議案第６号　平成24年度岩手県沿岸漁業改善資金特別会計予算
岩手県,0.9333333333333333,平成24年度岩手県中小企業振興資金特別会計補正予算（第３号）,平成24年度岩手県中小企業振興資金特別会計予算,議案第７号　平成24年度岩手県中小企業振興資金特別会計予算
岩手県,0.9333333333333333,平成24年度岩手県土地先行取得事業特別会計補正予算（第１号）,平成24年度岩手県土地先行取得事業特別会計予算,議案第８号　平成24年度岩手県土地先行取得事業特別会計予算
岩手県,0.9523809523809523,平成25年度岩手県証紙収入整理特別会計予算,平成24年度岩手県公債管理特別会計予算,議案第９号　平成24年度岩手県公債管理特別会計予算
岩手県,0.14285714285714285,平成25年度岩手県証紙収入整理特別会計予算,平成24年度岩手県証紙収入整理特別会計予算,議案第10号　平成24年度岩手県証紙収入整理特別会計予算
岩手県,0.9655172413793104,平成24年度岩手県流域下水道事業特別会計補正予算（第３号）,平成24年度岩手県流域下水道事業特別会計予算,議案第11号　平成24年度岩手県流域下水道事業特別会計予算
岩手県,0.14285714285714285,平成25年度岩手県港湾整備事業特別会計予算,平成24年度岩手県港湾整備事業特別会計予算,議案第12号　平成24年度岩手県港湾整備事業特別会計予算
岩手県,0.95,平成25年度岩手県工業用水道事業会計予算,平成24年度岩手県立病院等事業会計予算,議案第13号　平成24年度岩手県立病院等事業会計予算
岩手県,0.17647058823529413,平成25年度岩手県電気事業会計予算,平成24年度岩手県電気事業会計予算,議案第14号　平成24年度岩手県電気事業会計予算
岩手県,0.15,平成25年度岩手県工業用水道事業会計予算,平成24年度岩手県工業用水道事業会計予算,議案第15号　平成24年度岩手県工業用水道事業会計予算
岩手県,0.14634146341463414,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,農業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第16号　農業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.14634146341463414,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,林業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第17号　林業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.14634146341463414,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,水産関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第18号　水産関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.0,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第19号　土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.5609756097560976,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,流域下水道事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第20号　流域下水道事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.8235294117647058,岩手県県税条例の一部を改正する条例,岩手県職員定数条例の一部を改正する条例,議案第21号　岩手県職員定数条例の一部を改正する条例
岩手県,0.0,岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例,岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例,議案第23号　岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例
岩手県,0.0,特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例,特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例,議案第24号　特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例
岩手県,0.0,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の給与に関する条例の一部を改正する条例,議案第25号　一般職の職員の給与に関する条例の一部を改正する条例
岩手県,0.88,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の特殊勤務手当に関する条例の一部を改正する条例,議案第26号　一般職の職員の特殊勤務手当に関する条例の一部を改正する条例
岩手県,0.9545454545454546,自殺対策緊急強化基金条例の一部を改正する条例,消費者行政活性化基金条例の一部を改正する条例,議案第27号　消費者行政活性化基金条例の一部を改正する条例
岩手県,0.0,社会福祉施設等耐震化等臨時特例基金条例の一部を改正する条例,社会福祉施設等耐震化等臨時特例基金条例の一部を改正する条例,議案第28号　社会福祉施設等耐震化等臨時特例基金条例の一部を改正する条例
岩手県,0.9655172413793104,介護サービス施設整備等臨時特例基金条例の一部を改正する条例,介護業務従事者処遇改善等臨時特例基金条例の一部を改正する条例,議案第29号　介護業務従事者処遇改善等臨時特例基金条例の一部を改正する条例
岩手県,0.0,緊急雇用創出事業臨時特例基金条例の一部を改正する条例,緊急雇用創出事業臨時特例基金条例の一部を改正する条例,議案第30号　緊急雇用創出事業臨時特例基金条例の一部を改正する条例
岩手県,0.8823529411764706,県営住宅等条例の一部を改正する条例,岩手県県税条例の一部を改正する条例,議案第31号　岩手県県税条例の一部を改正する条例
岩手県,0.5,海岸占用料等徴収条例の一部を改正する条例,道路占用料徴収条例の一部を改正する条例,議案第35号　道路占用料徴収条例の一部を改正する条例
岩手県,0.5882352941176471,岩手県県税条例の一部を改正する条例,岩手県手数料条例の一部を改正する条例,議案第36号　岩手県手数料条例の一部を改正する条例
岩手県,0.0,岩手県公安委員会の管理に属する事務手数料条例の一部を改正する条例,岩手県公安委員会の管理に属する事務手数料条例の一部を改正する条例,議案第37号　岩手県公安委員会の管理に属する事務手数料条例の一部を改正する条例
岩手県,0.0,理学療法士及び作業療法士修学資金貸付条例の一部を改正する条例,理学療法士及び作業療法士修学資金貸付条例の一部を改正する条例,議案第39号　理学療法士及び作業療法士修学資金貸付条例の一部を改正する条例
岩手県,0.8823529411764706,県営住宅等条例の一部を改正する条例,屋外広告物条例の一部を改正する条例,議案第47号　屋外広告物条例の一部を改正する条例
岩手県,0.0,花巻空港管理条例の一部を改正する条例,花巻空港管理条例の一部を改正する条例,議案第48号　花巻空港管理条例の一部を改正する条例
岩手県,0.0,電気事業及び工業用水道事業の設置等に関する条例の一部を改正する条例,電気事業及び工業用水道事業の設置等に関する条例の一部を改正する条例,議案第51号　電気事業及び工業用水道事業の設置等に関する条例の一部を改正する条例
岩手県,0.96,一般職の職員の給与に関する条例の一部を改正する条例,市町村立学校職員の給与等に関する条例の一部を改正する条例,議案第54号　市町村立学校職員の給与等に関する条例の一部を改正する条例
岩手県,0.6,財産の取得に関し議決を求めることについて,権利の放棄に関し議決を求めることについて,議案第56号　権利の放棄に関し議決を求めることについて
岩手県,0.6,財産の取得に関し議決を求めることについて,権利の放棄に関し議決を求めることについて,議案第57号　権利の放棄に関し議決を求めることについて
岩手県,0.6,財産の取得に関し議決を求めることについて,権利の放棄に関し議決を求めることについて,議案第58号　権利の放棄に関し議決を求めることについて
岩手県,0.6,財産の取得に関し議決を求めることについて,権利の放棄に関し議決を求めることについて,議案第59号　権利の放棄に関し議決を求めることについて
岩手県,0.0,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,議案第60号　岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて
岩手県,0.0,包括外部監査契約の締結に関し議決を求めることについて,包括外部監査契約の締結に関し議決を求めることについて,議案第62号　包括外部監査契約の締結に関し議決を求めることについて
岩手県,0.5909090909090909,監査委員の選任に関し同意を求めることについて,副知事の選任に関し同意を求めることについて,議案第64号　副知事の選任に関し同意を求めることについて
岩手県,0.5909090909090909,監査委員の選任に関し同意を求めることについて,副知事の選任に関し同意を求めることについて,　　　日程第69　議案第64号副知事の選任に関し同意を求めることについて
岩手県,0.0,岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例,岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例,議案第23号　岩手県の事務を市町村が処理することとする事務処理の特例に関する条例の一部を改正する条例
岩手県,0.45454545454545453,平成25年度岩手県一般会計補正予算（第４号）,平成23年度岩手県一般会計補正予算（第10号）,議案第65号　平成23年度岩手県一般会計補正予算（第10号）
岩手県,0.7,平成25年度岩手県中小企業振興資金特別会計補正予算（第２号）,平成23年度岩手県母子寡婦福祉資金特別会計補正予算（第２号）,議案第66号　平成23年度岩手県母子寡婦福祉資金特別会計補正予算（第２号）
岩手県,0.8928571428571429,平成25年度岩手県港湾整備事業特別会計補正予算（第２号）,平成23年度岩手県農業改良資金等特別会計補正予算（第２号）,議案第67号　平成23年度岩手県農業改良資金等特別会計補正予算（第２号）
岩手県,0.6785714285714286,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県県有林事業特別会計補正予算（第２号）,議案第68号　平成23年度岩手県県有林事業特別会計補正予算（第２号）
岩手県,0.8571428571428571,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県林業改善資金特別会計補正予算（第２号）,議案第69号　平成23年度岩手県林業改善資金特別会計補正予算（第２号）
岩手県,0.6,平成25年度岩手県中小企業振興資金特別会計補正予算（第２号）,平成23年度岩手県沿岸漁業改善資金特別会計補正予算（第２号）,議案第70号　平成23年度岩手県沿岸漁業改善資金特別会計補正予算（第２号）
岩手県,0.2,平成25年度岩手県中小企業振興資金特別会計補正予算（第２号）,平成23年度岩手県中小企業振興資金特別会計補正予算（第４号）,議案第71号　平成23年度岩手県中小企業振興資金特別会計補正予算（第４号）
岩手県,0.9285714285714286,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県土地先行取得事業特別会計補正予算（第１号）,議案第72号　平成23年度岩手県土地先行取得事業特別会計補正予算（第１号）
岩手県,0.9285714285714286,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県公債管理特別会計補正予算（第１号）,議案第73号　平成23年度岩手県公債管理特別会計補正予算（第１号）
岩手県,0.8571428571428571,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県証紙収入整理特別会計補正予算（第１号）,議案第74号　平成23年度岩手県証紙収入整理特別会計補正予算（第１号）
岩手県,0.7857142857142857,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県流域下水道事業特別会計補正予算（第２号）,議案第75号　平成23年度岩手県流域下水道事業特別会計補正予算（第２号）
岩手県,0.10714285714285714,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県港湾整備事業特別会計補正予算（第３号）,議案第76号　平成23年度岩手県港湾整備事業特別会計補正予算（第３号）
岩手県,0.9285714285714286,平成25年度岩手県港湾整備事業特別会計補正予算（第３号）,平成23年度岩手県立病院等事業会計補正予算（第１号）,議案第77号　平成23年度岩手県立病院等事業会計補正予算（第１号）
岩手県,0.9090909090909091,平成25年度岩手県一般会計補正予算（第４号）,平成23年度岩手県電気事業会計補正予算（第１号）,議案第78号　平成23年度岩手県電気事業会計補正予算（第１号）
岩手県,0.8928571428571429,平成25年度岩手県林業改善資金特別会計補正予算（第１号）,平成23年度岩手県工業用水道事業会計補正予算（第１号）,議案第79号　平成23年度岩手県工業用水道事業会計補正予算（第１号）
岩手県,0.9512195121951219,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,農業関係の建設事業に要する経費の一部を負担させることに関する議決の変更に関し議決を求めることについて,議案第80号　農業関係の建設事業に要する経費の一部を負担させることに関する議決の変更に関し議決を求めることについて
岩手県,0.14634146341463414,土木関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,農業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて,議案第81号　農業関係の建設事業に要する経費の一部を負担させることに関し議決を求めることについて
岩手県,0.46,土木関係の建設事業に要する経費の一部を負担させることに関する議決の変更に関し議決を求めることについて,流域下水道事業に要する経費の一部を負担させることに関する議決の変更に関し議決を求めることについて,議案第82号　流域下水道事業に要する経費の一部を負担させることに関する議決の変更に関し議決を求めることについて
岩手県,0.88,子育て支援対策臨時特例基金条例の一部を改正する条例,地域医療再生臨時特例基金条例の一部を改正する条例,議案第86号　地域医療再生臨時特例基金条例の一部を改正する条例
岩手県,0.27586206896551724,介護サービス施設整備等臨時特例基金条例の一部を改正する条例,介護サービス施設等整備臨時特例基金条例の一部を改正する条例,議案第90号　介護サービス施設等整備臨時特例基金条例の一部を改正する条例
岩手県,0.68,子育て支援対策臨時特例基金条例の一部を改正する条例,障害者自立支援対策臨時特例基金条例の一部を改正する条例,議案第91号　障害者自立支援対策臨時特例基金条例の一部を改正する条例
岩手県,0.0,自殺対策緊急強化基金条例の一部を改正する条例,自殺対策緊急強化基金条例の一部を改正する条例,議案第92号　自殺対策緊急強化基金条例の一部を改正する条例
岩手県,0.88,子育て支援対策臨時特例基金条例の一部を改正する条例,妊婦健康診査臨時特例基金条例の一部を改正する条例,議案第93号　妊婦健康診査臨時特例基金条例の一部を改正する条例
岩手県,0.8823529411764706,県営住宅等条例の一部を改正する条例,岩手県県税条例の一部を改正する条例,議案第98号　岩手県県税条例の一部を改正する条例
岩手県,0.9166666666666666,長部川筋長部川水門土木工事の請負契約の締結に関し議決を求めることについて,やさわの園改築（建築）工事の請負契約の締結に関し議決を求めることについて,議案第99号　やさわの園改築（建築）工事の請負契約の締結に関し議決を求めることについて
岩手県,0.9230769230769231,根白漁港東防波堤災害復旧工事の変更請負契約の締結に関し議決を求めることについて,津付ダム建設トンネル築造工事の変更請負契約の締結に関し議決を求めることについて,議案第101号　津付ダム建設トンネル築造工事の変更請負契約の締結に関し議決を求めることについて
岩手県,0.972972972972973,両石漁港西防波堤災害復旧工事の請負契約の締結に関し議決を求めることについて,津付ダム建設トンネル築造工事の請負契約の締結に関し議決を求めることについて,議案第102号　津付ダム建設トンネル築造工事の請負契約の締結に関し議決を求めることについて
岩手県,0.0,損害賠償請求事件に係る和解及びこれに伴う損害賠償の額を定めることに関し議決を求めることについて,損害賠償請求事件に係る和解及びこれに伴う損害賠償の額を定めることに関し議決を求めることについて,議案第103号　損害賠償請求事件に係る和解及びこれに伴う損害賠償の額を定めることに関し議決を求めることについて
岩手県,0.6585365853658537,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立療育センターの指定管理者を指定することに関し議決を求めることについて,議案第104号　岩手県立療育センターの指定管理者を指定することに関し議決を求めることについて
岩手県,0.0,特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例,特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例,議案第106号　特別職の職員の給与並びに旅費及び費用弁償に関する条例の一部を改正する条例
岩手県,0.0,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の給与に関する条例の一部を改正する条例,議案第25号　一般職の職員の給与に関する条例の一部を改正する条例
岩手県,0.88,一般職の職員の給与に関する条例の一部を改正する条例,一般職の職員の特殊勤務手当に関する条例の一部を改正する条例,議案第26号　一般職の職員の特殊勤務手当に関する条例の一部を改正する条例
岩手県,0.96,一般職の職員の給与に関する条例の一部を改正する条例,市町村立学校職員の給与等に関する条例の一部を改正する条例,議案第54号　市町村立学校職員の給与等に関する条例の一部を改正する条例
岩手県,0.7560975609756098,岩手県立陸中海岸青少年の家の指定管理者を指定することに関し議決を求めることについて,岩手県立療育センターの指定管理者を指定することに関し議決を求めことについて,　　　日程第42　議案第104号岩手県立療育センターの指定管理者を指定することに関し議決を求めことについて
岩手県,0.45454545454545453,平成25年度岩手県一般会計補正予算（第４号）,平成23年度岩手県一般会計補正予算（第11号）,議案第108号　平成23年度岩手県一般会計補正予算（第11号）
岩手県,0.2727272727272727,平成25年度岩手県一般会計補正予算（第４号）,平成24年度岩手県一般会計補正予算（第１号）,議案第109号　平成24年度岩手県一般会計補正予算（第１号）
岩手県,0.84375,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,教育委員会の委員の任命に関し同意を求めることについて,議案第110号　教育委員会の委員の任命に関し同意を求めることについて
岩手県,0.84375,収用委員会の委員及び予備委員の任命に関し同意を求めることについて,教育委員会の委員の任命に関し同意を求めることについて,　　　日程第70　議案第110号教育委員会の委員の任命に関し同意を求めることについて
